antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
Cress,A Darker Shade of Magic,0.0951114922813036,0.0781303602058319,0.02109777015437393,0.2218214607754734,2.839119904107596,1.0,0.013666675002721479,1.1846505568154488,0.7158651782707762,0.1386696730552424,0.15586921877774862,0.24592719581034922
A Court of Thorns and Roses,A Darker Shade of Magic,0.09708404802744425,0.0781303602058319,0.021526586620926245,0.2217314487632509,2.837967829395725,1.0,0.013941374978301741,1.184513543980702,0.7172707346904177,0.14006696428571427,0.15577157806116898,0.24862642690632358
Scarlet,Illuminae,0.10334476843910806,0.0797598627787307,0.022898799313893655,0.2215767634854772,2.7780484540222194,1.0,0.014656034764290697,1.1821848244686881,0.7138028683657622,0.1429336188436831,0.15410857989195378,0.2543367688395128
Fangirl,The Raven Boys,0.11149228130360206,0.09348198970840481,0.024699828473413378,0.22153846153846152,2.36985179957657,1.0,0.014277308180023476,1.164499420335053,0.6505657443157443,0.1370123691722169,0.1412619168910559,0.24287932251235
A Court of Mist and Fury,The Wrath & the Dawn,0.10042881646655231,0.05917667238421955,0.02221269296740995,0.22117847993168233,3.7375957623237914,1.0,0.01626964979743387,1.208008899822455,0.8142194194248727,0.16167290886392013,0.17219152926193398,0.29827039938613104
The Fault in Our Stars,Eleanor & Park,0.12547169811320755,0.09013722126929674,0.027701543739279588,0.22077922077922077,2.4493679488922115,1.0,0.016391873523414997,1.1676572327044024,0.6766292277428771,0.1474212688270196,0.14358428827276032,0.26405278831539536
Six of Crows,Daughter of Smoke & Bone,0.10840480274442539,0.10257289879931389,0.02392795883361921,0.2207278481012658,2.151911963930401,1.0,0.01280856397235568,1.1516221887489007,0.6003811777620562,0.1279229711141678,0.1316596625440328,0.22700272003725497
A Court of Mist and Fury,"Heir of Fire,Crown of Midnight",0.10042881646655231,0.048027444253859346,0.022126929674099485,0.22032450896669512,4.587471025985116,1.0,0.017303590289771072,1.2209856109296064,0.8693197229138537,0.17515274949083504,0.18098952923888872,0.3405193973404904
A Court of Mist and Fury,"Heir of Fire,Queen of Shadows",0.10042881646655231,0.03765008576329331,0.021955403087478557,0.21861656703672075,5.80653569851518,1.0,0.01817424953440682,1.2315975405149546,0.9201942958098961,0.18906942392909898,0.18804644609644094,0.4008800375046929
Daughter of Smoke & Bone,A Court of Thorns and Roses,0.10257289879931389,0.09708404802744425,0.022298456260720412,0.2173913043478261,2.2392072514979264,1.0,0.012340264027373643,1.1537259386315992,0.6166666666666667,0.12572533849129594,0.13324302894145634,0.22353664157320635
A Court of Mist and Fury,Shadow and Bone,0.10042881646655231,0.07924528301886792,0.021783876500857634,0.21690862510674638,2.7371802692041807,1.0,0.013825366516715752,1.175794736733812,0.7055145135173482,0.13796849538294406,0.1495114166118352,0.24590019999926066
Daughter of Smoke & Bone,Divergent,0.10257289879931389,0.11149228130360206,0.022041166380789023,0.21488294314381273,1.9273347054283512,1.0,0.010605079893730014,1.1316882125249115,0.5361424457692263,0.11478338543992854,0.11636439353830662,0.20628762541806023
Throne of Glass,Empire of Storms,0.09451114922813036,0.04922813036020583,0.020154373927958835,0.2132486388384755,4.331845172224084,1.0,0.015501766753263566,1.20847820108772,0.8494323151144841,0.16308119361554474,0.1725130009793094,0.311328152171851
A Court of Thorns and Roses,"A Court of Mist and Fury,Crown of Midnight",0.09708404802744425,0.033276157804459694,0.020668953687821612,0.2128975265017668,6.397899894357218,1.0,0.017438369585364634,1.2282058242035372,0.9344155557517435,0.18842845973416733,0.18580421921669632,0.41701577356016173
Cress,An Ember in the Ashes,0.0951114922813036,0.06783876500857633,0.020240137221269296,0.21280432822362488,3.1369133591497675,1.0,0.013787891046782921,1.1841544210830344,0.7528168267446737,0.14182692307692307,0.15551554578042748,0.25558041948475807
A Court of Thorns and Roses,"Heir of Fire,A Court of Mist and Fury",0.09708404802744425,0.03293310463121784,0.02058319039451115,0.2120141342756184,6.437720848056538,1.0,0.01738591128280115,1.2272642663200242,0.9354863221884498,0.18808777429467086,0.18517956772381255,0.4185070671378092
Six of Crows,The Wrath & the Dawn,0.10840480274442539,0.05917667238421955,0.022898799313893655,0.2112341772151899,3.5695514584479917,1.0,0.01648376381701085,1.1927790231758741,0.8073762164358808,0.15826911677534086,0.16162174168907148,0.2990953494771602
Six of Crows,The Raven King,0.10840480274442539,0.052058319039451115,0.022898799313893655,0.2112341772151899,4.0576449857151795,1.0,0.017255427507215593,1.2018036958215985,0.845172372548935,0.16645885286783044,0.1679173533275232,0.32555119074927535
A Court of Thorns and Roses,The Assassin's Blade,0.09708404802744425,0.04305317324185249,0.020497427101200685,0.21113074204946997,4.90395309222474,1.0,0.0163176507624548,1.213061375017047,0.8816799353944372,0.171326164874552,0.17563940242846568,0.3436131797896752
Cress,The Fault in Our Stars,0.0951114922813036,0.12547169811320755,0.02006861063464837,0.21100090171325517,1.6816613219251915,1.0,0.008134810188031975,1.1084021563342317,0.44795567641743356,0.10008554319931566,0.09780038383608466,0.18547310977665493
Gone Girl,The Girl on the Train,0.09562607204116638,0.06423670668953688,0.020154373927958835,0.21076233183856502,3.2810264208780615,1.0,0.014011669986377907,1.1856546273195072,0.7687277422999708,0.14426028238182934,0.1565840701345127,0.26225700036521044
Six of Crows,Queen of Shadows,0.10840480274442539,0.06183533447684391,0.02281303602058319,0.21044303797468353,3.403281307607226,1.0,0.01610978878398536,1.1882165703619934,0.7920252728782325,0.15474112856311809,0.15840258001506627,0.2896875384048175
A Court of Mist and Fury,Red Queen,0.10042881646655231,0.0676672384219554,0.021012006861063463,0.20922288642186165,3.091937713154508,1.0,0.014216266192786466,1.1790082762504215,0.7521119306717825,0.14285714285714288,0.15182953322407386,0.2598712657711336
The Fault in Our Stars,Gone Girl,0.12547169811320755,0.09562607204116638,0.026243567753001715,0.20915926179084074,2.1872618766647562,1.0,0.014245202110100651,1.1435601180672201,0.620685886724341,0.13468309859154928,0.12553788454065462,0.24179936183712442
Scarlet,A Darker Shade of Magic,0.10334476843910806,0.0781303602058319,0.021526586620926245,0.208298755186722,2.666041147614905,1.0,0.013452222637390444,1.1644160544569944,0.6969367865696467,0.13458445040214476,0.14120043589889092,0.24191008011805915
A Court of Thorns and Roses,"Six of Crows,A Court of Mist and Fury",0.09708404802744425,0.03430531732418525,0.020154373927958835,0.20759717314487636,6.051457597173146,1.0,0.01682387485326092,1.218691617379066,0.9245052706460584,0.1811873554356207,0.17944787201325565,0.3975485865724382
Fangirl,Throne of Glass,0.11149228130360206,0.09451114922813036,0.02307032590051458,0.2069230769230769,2.1894038810554233,1.0,0.012533062264445156,1.1417415189170035,0.6114236913493419,0.12611345522737927,0.12414501581010386,0.22551235515845314
A Court of Mist and Fury,"A Court of Thorns and Roses,Crown of Midnight",0.10042881646655231,0.036020583190394515,0.020668953687821612,0.2058070025619129,5.713594404456915,1.0,0.017051449149575303,1.213784835574245,0.9170800945784341,0.17851851851851852,0.17613075176796303,0.3898082631857183
Six of Crows,Fangirl,0.10840480274442539,0.11149228130360206,0.022298456260720412,0.20569620253164556,1.8449367088607593,1.0,0.010212157498477443,1.118599358996262,0.5136590996537129,0.11284722222222222,0.10602487659449684,0.20284810126582278
Scarlet,Eleanor & Park,0.10334476843910806,0.09013722126929674,0.02118353344768439,0.2049792531120332,2.2740800107386363,1.0,0.011868323187864273,1.1444516162531286,0.6248351814311188,0.12294673967147834,0.12621906789389264,0.21999676261691098
Scarlet,The Dream Thieves,0.10334476843910806,0.06638078902229845,0.02118353344768439,0.2049792531120332,3.087930350499105,1.0,0.014323426177369671,1.1743331411567122,0.7540897271320891,0.14260969976905313,0.1484528836382792,0.2620503500702285
A Court of Mist and Fury,"A Court of Thorns and Roses,Heir of Fire",0.10042881646655231,0.03379073756432247,0.02058319039451115,0.2049530315969257,6.065361290406481,1.0,0.017189626613394373,1.2152857640302668,0.92836384148473,0.1811320754716981,0.17714826454998703,0.4070450437172446
Fangirl,Daughter of Smoke & Bone,0.11149228130360206,0.10257289879931389,0.02281303602058319,0.20461538461538462,1.9948289169024955,1.0,0.01137694953352418,1.1282932606971876,0.5612825500043546,0.11928251121076233,0.1137055986826629,0.21351170568561872
A Court of Mist and Fury,Fangirl,0.10042881646655231,0.11149228130360206,0.020497427101200685,0.2040990606319385,1.8306115745910791,1.0,0.009300389244724013,1.1163546551432209,0.5043897352516344,0.10707885304659497,0.10422732113594624,0.19397260723904616
Fangirl,Crown of Midnight,0.11149228130360206,0.09082332761578045,0.022727272727272728,0.20384615384615384,2.244425074453403,1.0,0.012601172735804925,1.1419610377772804,0.6240256428935674,0.12655205348615092,0.12431338117594132,0.22704111280598532
The Fault in Our Stars,Insurgent,0.12547169811320755,0.0751286449399657,0.02547169811320755,0.2030075187969925,2.7021320424348545,1.0,0.016045179455645812,1.160451794556458,0.7202989986161507,0.1454456415279138,0.13826666071707458,0.27102430734370175
A Court of Mist and Fury,Lady Midnight,0.10042881646655231,0.04365351629502573,0.020325900514579758,0.2023911187019641,4.636307355726722,1.0,0.01594182953846697,1.1990168441311828,0.8718722004527146,0.16424116424116422,0.16598335970450198,0.3340049896063848
Fangirl,Winter,0.11149228130360206,0.08576329331046312,0.02246998284734134,0.20153846153846156,2.349938461538462,1.0,0.012908037624047852,1.1449978022123295,0.6465413068466505,0.12855740922473013,0.12663587819310146,0.23176923076923078
A Court of Mist and Fury,Daughter of Smoke & Bone,0.10042881646655231,0.10257289879931389,0.020240137221269296,0.20153714773697695,1.964818681114675,1.0,0.009938862393310757,1.1239434604342282,0.5458680684041878,0.11074612857813235,0.11027552968397852,0.199430781226348
Fangirl,A Court of Thorns and Roses,0.11149228130360206,0.09708404802744425,0.022384219554030874,0.20076923076923076,2.0679940201141616,1.0,0.011560097561262648,1.129731219984911,0.5812438053817365,0.12022109626900045,0.11483370353051202,0.21566730089698288
A Court of Mist and Fury,"Six of Crows,A Court of Thorns and Roses",0.10042881646655231,0.03224699828473413,0.020154373927958835,0.20068317677198977,6.223313407344151,1.0,0.016915846055624042,1.2107251762912141,0.9330155400896176,0.1791158536585366,0.1740487275045552,0.41284158838599494
A Court of Mist and Fury,The Assassin's Blade,0.10042881646655231,0.04305317324185249,0.020154373927958835,0.20068317677198977,4.661286536178089,1.0,0.01583059469415015,1.1972059125361012,0.8731570865526803,0.16342141863699583,0.16472179970975093,0.33440533340591516
Divergent,The Hunger Games,0.11149228130360206,0.08919382504288165,0.022298456260720412,0.2,2.2423076923076923,1.0,0.012354033228495185,1.1385077186963979,0.6235521235521235,0.125,0.1216572504708098,0.225
Fangirl,Six of Crows,0.11149228130360206,0.10840480274442539,0.022298456260720412,0.2,1.8449367088607596,1.0,0.010212157498477443,1.1144939965694682,0.5154440154440154,0.11284722222222222,0.10273181993074261,0.20284810126582278
Daughter of Smoke & Bone,Heir of Fire,0.10257289879931389,0.07401372212692968,0.020497427101200685,0.19983277591973245,2.6999422563430824,1.0,0.01290562507171459,1.157240949149626,0.7015853518099113,0.13131868131868132,0.13587572170270265,0.23838683987180131
Scarlet,Siege and Storm,0.10334476843910806,0.05471698113207547,0.02058319039451115,0.19917012448132781,3.6400057232794394,1.0,0.014928476649729766,1.1803793137159058,0.8088673680854456,0.14971927635683097,0.15281470254511725,0.28767283653533476
Divergent,Daughter of Smoke & Bone,0.11149228130360206,0.10257289879931389,0.022041166380789023,0.1976923076923077,1.927334705428351,1.0,0.010605079893730014,1.1185572689941439,0.5415245707074502,0.11478338543992854,0.10599123735591626,0.20628762541806023
Daughter of Smoke & Bone,A Court of Mist and Fury,0.10257289879931389,0.10042881646655231,0.020240137221269296,0.19732441471571907,1.964818681114675,1.0,0.009938862393310757,1.1207157661520868,0.5471722256777068,0.11074612857813235,0.10771309710985646,0.199430781226348
Fangirl,Carry On,0.11149228130360206,0.05437392795883362,0.021955403087478557,0.1969230769230769,3.6216452317398686,1.0,0.015893129815910487,1.1775037295531763,0.8147170608108109,0.15256257449344457,0.15074578967196414,0.3003542829410337
Fangirl,Divergent,0.11149228130360206,0.11149228130360206,0.021955403087478557,0.1969230769230769,1.766248520710059,1.0,0.009524874297197025,1.1063793432043267,0.48826616795366795,0.1092150170648464,0.09615087615087613,0.1969230769230769
Divergent,Fangirl,0.11149228130360206,0.11149228130360206,0.021955403087478557,0.1969230769230769,1.766248520710059,1.0,0.009524874297197025,1.1063793432043267,0.48826616795366795,0.1092150170648464,0.09615087615087613,0.1969230769230769
Fangirl,Anna and the French Kiss,0.11149228130360206,0.06586620926243568,0.021783876500857634,0.19538461538461538,2.9663862179487177,1.0,0.014440302569368235,1.1609693383927664,0.7460705925272855,0.14002205071664828,0.13865080934489674,0.263056891025641
Scarlet,Divergent,0.10334476843910806,0.11149228130360206,0.020154373927958835,0.1950207468879668,1.7491860836259177,1.0,0.008632229933890182,1.1037647433290303,0.477670258554901,0.10352422907488987,0.09400983674842597,0.18789498882859879
Six of Crows,A Gathering of Shadows,0.10840480274442539,0.04639794168096055,0.020668953687821612,0.1906645569620253,4.109332225835887,1.0,0.01563919397214973,1.178253178607298,0.8486490974026079,0.1540920716112532,0.15128597303509445,0.3180679531575376
The Fault in Our Stars,Scarlet,0.12547169811320755,0.10334476843910806,0.02358490566037736,0.1879699248120301,1.8188625089695194,1.0,0.010618062073206255,1.1042143129407282,0.5147984701382761,0.11491851232762224,0.09437870141638172,0.20809284622344243
The Martian,Gone Girl,0.1137221269296741,0.09562607204116638,0.021269296740994856,0.18702865761689294,1.95583331642419,1.0,0.010394496438543174,1.112430267600569,0.5514173383194841,0.11308709530323757,0.10106724967406085,0.20472509114028503
Divergent,Mockingjay,0.11149228130360206,0.0695540308747856,0.02084048027444254,0.18692307692307694,2.6874513895475673,1.0,0.013085742698351522,1.1443517122637452,0.706690817801929,0.13008565310492506,0.12614278522657177,0.24327658161813526
The Fault in Our Stars,Daughter of Smoke & Bone,0.12547169811320755,0.10257289879931389,0.023413379073756433,0.18660287081339713,1.8192219679633868,1.0,0.010543383281012331,1.1033074361820199,0.5149226896799712,0.11441743503772003,0.09363431514566233,0.20743187018930725
Six of Crows,"A Court of Thorns and Roses,A Court of Mist and Fury",0.10840480274442539,0.05214408233276158,0.020154373927958835,0.18591772151898733,3.5654615672884744,1.0,0.01450170496838674,1.1643244702928954,0.807015791671101,0.14355528405620038,0.1411328839043967,0.28621543970686214
Fangirl,A Court of Mist and Fury,0.11149228130360206,0.10042881646655231,0.020497427101200685,0.18384615384615383,1.8306115745910791,1.0,0.009300389244724013,1.1022078591833004,0.5106702638083391,0.10707885304659497,0.09273011286549276,0.19397260723904616
Fangirl,Attachments,0.11149228130360206,0.043481989708404806,0.020497427101200685,0.18384615384615383,4.228098922773478,1.0,0.015649520872990888,1.1719824819783917,0.8592914492496083,0.1524234693877551,0.14674492547710513,0.32762327416173564
